Ensembl ID,Gene Symbol,Aire_pos_TEC (mean counts),Aire_ko_TEC (mean counts),Fold Change,FDR (BH)
ENSMUSG00000056008,Gm11541,10.0723564,0.597093341,0.059280402,0.002812954
ENSMUSG00000070568,1700039E15Rik,10.06160406,0.597093341,0.059343753,0.006411135
ENSMUSG00000073658,Crygb,10.06160406,0.597093341,0.059343753,0.00233684
ENSMUSG00000050276,Mrgprg,112.2701576,6.683966422,0.059534667,1.10323E-09
ENSMUSG00000040797,Iqsec3,254.8003937,15.17853615,0.059570301,2.24394E-30
ENSMUSG00000044716,Dok7,102.1655442,6.086873081,0.059578531,8.32523E-18
ENSMUSG00000027380,Acoxl,557.9897516,33.342539,0.059754752,4.21636E-32
ENSMUSG00000063767,S100a7a,161.6831639,9.669433129,0.059804824,2.75057E-23
ENSMUSG00000032852,Rspo4,90.67808845,5.431809906,0.059902122,1.2573E-16
ENSMUSG00000070797,Psg27,1055.084417,63.62231818,0.06030069,3.61258E-58
ENSMUSG00000045539,Sprr3,141.4631847,8.53321628,0.06032111,3.69515E-21
ENSMUSG00000040473,A330021E22Rik,110.4478725,6.683966422,0.060516932,2.85818E-14
ENSMUSG00000048217,Nags,39.8069735,2.427019921,0.060969717,1.22705E-09
ENSMUSG00000019803,Nr2e1,10.07773257,0.616416619,0.061166201,0.002429459
ENSMUSG00000023349,Clec4n,10.07773257,0.616416619,0.061166201,0.002480564
ENSMUSG00000023120,Gm853,79.67308485,4.87336312,0.061166994,4.65467E-15
ENSMUSG00000073601,Serpinb3c,288.3247375,17.64420262,0.061195591,1.57281E-34
ENSMUSG00000021056,Tex21,29.24678882,1.791280024,0.061247067,2.19839E-07
ENSMUSG00000059763,Taar2,10.0562279,0.616416619,0.061297002,0.002894981
ENSMUSG00000069248,Serpinb6e,59.07280078,3.621206604,0.061300743,1.43535E-10
ENSMUSG00000066510,Ankdd1a,48.97893971,3.004789985,0.061348612,2.6494E-10
ENSMUSG00000074419,Gm15448,19.67301303,1.213509961,0.061683991,1.86875E-05
ENSMUSG00000017311,Pyy,1481.023475,91.37846105,0.061699536,1.75147E-16
ENSMUSG00000036961,Wnt8b,610.120057,37.65745534,0.061721386,5.35101E-45
ENSMUSG00000032818,Loxhd1,156.9715423,9.708079685,0.061846113,1.2789E-13
ENSMUSG00000056184,Olfr283,9.584528125,0.597093341,0.062297625,0.003817761
ENSMUSG00000090509,Sfta2,9.584528125,0.597093341,0.062297625,0.00717341
ENSMUSG00000060256,Tdpoz4,241.3938819,15.0432732,0.06231837,1.22311E-29
ENSMUSG00000005339,Fcer1a,106.5129893,6.645319867,0.06238976,9.48558E-12
ENSMUSG00000031375,Bgn,861.9397194,53.77897555,0.062392966,7.50327E-28
ENSMUSG00000026255,Efhd1,338.2148197,21.13014628,0.062475519,1.90691E-39
ENSMUSG00000024990,Rbp4,164.1223053,10.30517303,0.062789595,2.37997E-07
ENSMUSG00000035431,Sstr1,28.74820821,1.810603302,0.062981431,0.000706708
ENSMUSG00000004842,Pou1f1,67.59027749,4.256946501,0.06298164,2.78722E-13
ENSMUSG00000023995,Tspo2,19.22281794,1.213509961,0.06312862,2.33473E-05
ENSMUSG00000073226,Gm10482,19.21744177,1.213509961,0.06314628,2.98257E-05
ENSMUSG00000024827,Gldc,250.0135058,15.79495277,0.063176398,3.42606E-11
ENSMUSG00000001604,Tcea3,133.4120316,8.455923169,0.063382013,2.27282E-15
ENSMUSG00000038791,Scgb3a2,57.60931595,3.65985316,0.063528842,1.0967E-07
ENSMUSG00000091255,Speer4e,37.86641273,2.407696643,0.063583965,8.64041E-09
ENSMUSG00000049583,Grm5,38.39725036,2.446343199,0.063711416,5.66259E-09
ENSMUSG00000025991,Cps1,1046.587042,66.80101767,0.063827484,1.91136E-61
ENSMUSG00000033082,Clec1a,28.27113227,1.810603302,0.064044244,5.75293E-05
ENSMUSG00000022056,Adam7,123.3127944,7.897476383,0.064044258,2.6064E-20
ENSMUSG00000079055,Slc8a3,65.75186393,4.218299945,0.064154834,3.97315E-13
ENSMUSG00000054672,5830411N06Rik,178.86865,11.48003643,0.064181378,2.11115E-19
ENSMUSG00000030069,Prok2,113.1382908,7.261736486,0.064184605,5.36624E-18
ENSMUSG00000046916,Myct1,9.584528125,0.616416619,0.064313716,0.003571715
ENSMUSG00000090268,Gm5286,56.18884047,3.621206604,0.064447078,7.69005E-12
ENSMUSG00000000805,Car4,1184.170509,76.48977408,0.064593548,1.57112E-33
ENSMUSG00000033007,Accn4,37.8717889,2.446343199,0.064595396,1.32668E-08
ENSMUSG00000024076,Vit,37.95243143,2.465666477,0.064967286,0.008903145
ENSMUSG00000004892,Bcan,382.7710479,24.90593911,0.065067458,1.37855E-15
ENSMUSG00000029608,Rph3a,697.2395941,45.53560844,0.065308409,1.24416E-48
ENSMUSG00000032496,Ltf,1688.641736,110.5240945,0.065451476,6.2763E-22
ENSMUSG00000000435,Myf5,9.118204524,0.597093341,0.065483653,0.005550719
ENSMUSG00000034755,Pcdh11x,9.118204524,0.597093341,0.065483653,0.004595086
ENSMUSG00000032360,Hcrtr2,9.112828355,0.597093341,0.065522286,0.004920629
ENSMUSG00000053360,F730035P03Rik,9.107452187,0.597093341,0.065560964,0.004937219
ENSMUSG00000067206,Lrrc66,9.102076018,0.597093341,0.065599687,0.005531172
ENSMUSG00000060177,Klk1b22,371.3534824,24.38613888,0.065668265,1.90007E-37
ENSMUSG00000044912,Syt16,27.83706568,1.82992658,0.06573705,2.01415E-07
ENSMUSG00000029309,Sparcl1,429.9814643,28.2759431,0.065760842,3.38858E-13
ENSMUSG00000001240,Ramp2,83.01261642,5.470456462,0.065899097,8.33371E-15
ENSMUSG00000051596,Otop1,82.98573558,5.509103017,0.066386144,6.45539E-15
ENSMUSG00000050824,Sstr5,54.65008929,3.640529882,0.06661526,3.13644E-06
ENSMUSG00000059645,Gm7361,18.19877587,1.213509961,0.066680856,3.5985E-05
ENSMUSG00000040017,Saa4,398.837124,26.60060274,0.066695403,1.12221E-36
ENSMUSG00000032623,Oas1d,482.6264788,32.20632215,0.066731362,3.28184E-41
ENSMUSG00000079644,Gm1110,27.39224675,1.82992658,0.066804545,5.66589E-07
ENSMUSG00000024227,2610034M16Rik,91.59460715,6.125519637,0.066876422,1.76369E-16
ENSMUSG00000021539,Lect2,27.35461357,1.82992658,0.066896451,6.4868E-07
ENSMUSG00000034224,Slc38a8,136.3013681,9.130309621,0.066986192,9.49693E-10
ENSMUSG00000036887,C1qa,262.9160608,17.62487935,0.067036146,1.56975E-15
ENSMUSG00000025328,Padi3,209.1394809,14.02299602,0.067050927,1.39E-14
ENSMUSG00000071356,Reg3b,1653.058556,110.8525903,0.067059083,2.77929E-38
ENSMUSG00000073243,Gm9,17.77008545,1.194186683,0.067202079,0.00745371
ENSMUSG00000030549,Rhcg,957.7864037,64.47061414,0.0673121,7.60223E-29
ENSMUSG00000032494,Tdgf1,206.4060533,13.92637963,0.067470791,4.21164E-28
ENSMUSG00000051490,Foxd4,9.12895686,0.616416619,0.067523226,0.098494021
ENSMUSG00000060738,Prl7c1,9.112828355,0.616416619,0.067642733,0.004938441
ENSMUSG00000050663,Trhde,44.64224691,3.024113263,0.067741063,4.5183E-10
ENSMUSG00000044086,Lmod3,62.40158002,4.237623223,0.067908909,1.8927E-12
ENSMUSG00000033208,S100b,88.71602301,6.028903248,0.067957321,1.11969E-15
ENSMUSG00000091556,Gm14569,142.9266695,9.766049518,0.068329092,1.93838E-21
ENSMUSG00000046006,Gapt,17.75933311,1.213509961,0.068330829,0.004027294
ENSMUSG00000036401,Glt6d1,17.75395694,1.213509961,0.068351521,0.000225528
ENSMUSG00000031872,Bean1,26.4327187,1.810603302,0.068498565,3.81399E-07
ENSMUSG00000036896,C1qc,238.0328457,16.314753,0.068539923,1.04083E-18
ENSMUSG00000047495,Dlgap2,43.67734269,3.004789985,0.068795165,7.92728E-10
ENSMUSG00000011118,Panx3,8.65725709,0.597093341,0.068970268,0.032817816
ENSMUSG00000039977,Ccdc67,367.9978223,25.42573934,0.069092092,1.11022E-08
ENSMUSG00000034739,Mfrp,8.641128585,0.597093341,0.069099,0.007101836
ENSMUSG00000042189,Tekt3,17.276881,1.194186683,0.069120502,0.001282159
ENSMUSG00000046287,Pnma3,17.276881,1.194186683,0.069120502,0.000108168
ENSMUSG00000000202,Btbd17,105.5534613,7.300383042,0.069162896,3.46559E-17
ENSMUSG00000046856,Gpr1,8.630376248,0.597093341,0.069185088,0.00717803
ENSMUSG00000033510,Otud7a,35.00933327,2.427019921,0.06932494,3.83589E-08
ENSMUSG00000030500,Slc17a6,332.1149797,23.03736597,0.069365634,1.21379E-35
ENSMUSG00000063564,Col23a1,308.4318171,21.40067217,0.069385423,3.83015E-34
ENSMUSG00000034690,Nlrp4c,8.603495405,0.597093341,0.069401251,0.078955155
ENSMUSG00000056643,Chst13,52.35610446,3.640529882,0.06953401,1.41407E-09
ENSMUSG00000029909,Prss37,112.7364812,7.858829827,0.069709731,1.22063E-17
ENSMUSG00000055632,Hmcn2,1875.73498,130.8078731,0.069736863,1.38344E-11
ENSMUSG00000020317,Theg,43.17876208,3.04343654,0.070484571,1.77313E-09
ENSMUSG00000020990,Cdkl1,25.39254813,1.791280024,0.070543532,7.85562E-05
ENSMUSG00000037537,H2-M11,25.93951426,1.82992658,0.070545908,0.000424669
ENSMUSG00000048070,Pirt,103.596772,7.319706319,0.070655737,8.14251E-17
ENSMUSG00000048473,Gm766,34.06593373,2.407696643,0.070677547,7.04285E-08
ENSMUSG00000075570,Krt26,25.88575257,1.82992658,0.070692423,0.000204417
ENSMUSG00000071562,Stfa1,34.04442905,2.407696643,0.070722192,0.000483634
ENSMUSG00000033200,Tpsg1,324.7868032,22.99871942,0.070811742,4.76425E-33
ENSMUSG00000054932,Afp,246.2130268,17.45096985,0.070877525,1.82937E-28
ENSMUSG00000070357,E030019B06Rik,170.7422305,12.11577633,0.070959459,1.02489E-23
ENSMUSG00000026725,Tnn,886.8834755,62.98657829,0.071020128,1.91156E-24
ENSMUSG00000055409,Nell1,153.5083589,10.92158965,0.071146547,1.50484E-21
ENSMUSG00000038300,Pth2,8.651880922,0.616416619,0.071246545,0.007558257
ENSMUSG00000066097,Cyp2j11,8.651880922,0.616416619,0.071246545,0.006844639
ENSMUSG00000024905,Mtl5,25.40330047,1.810603302,0.071274333,0.006994805
ENSMUSG00000044444,Pfn3,17.28225717,1.232833238,0.071335198,0.00010891
ENSMUSG00000057321,Dub2a,8.641128585,0.616416619,0.071335198,0.006966088
ENSMUSG00000079626,Gm14543,8.641128585,0.616416619,0.071335198,0.007511394
ENSMUSG00000057465,Saa2,1527.751439,109.0806335,0.071399464,7.40542E-37
ENSMUSG00000079342,Gm5097,8.619623911,0.616416619,0.071513169,0.00797695
ENSMUSG00000043164,Tmem212,25.00686706,1.791280024,0.071631525,0.003626977
ENSMUSG00000022595,Lypd2,1687.108361,121.0031771,0.071722232,7.19117E-31
ENSMUSG00000064294,Aox3,613.8829029,44.26412865,0.072105166,2.53708E-51
ENSMUSG00000019880,Rspo3,126.6200689,9.130309621,0.072107919,1.46048E-17
ENSMUSG00000050711,Scg2,393.438756,28.39188277,0.072163411,4.41844E-14
ENSMUSG00000059169,Krt40,24.95310537,1.810603302,0.07256024,3.68519E-06
ENSMUSG00000005397,Nid1,1868.95377,135.7198828,0.072618106,4.24109E-70
ENSMUSG00000029375,Cxcl15,75.82422033,5.509103017,0.072656244,7.84935E-11
ENSMUSG00000046804,Phgr1,132.8650655,9.669433129,0.07277634,8.48012E-19
ENSMUSG00000041324,Inhba,33.0687725,2.407696643,0.07280877,8.06291E-08
ENSMUSG00000044737,Klk14,1484.134638,108.0970746,0.072835086,4.67136E-28
ENSMUSG00000014361,Mertk,74.89157312,5.470456462,0.07304502,1.75763E-12
ENSMUSG00000091680,Klhdc7b,8.169428814,0.597093341,0.07308875,0.010550823
ENSMUSG00000037984,Neurod6,8.158676477,0.597093341,0.073185074,0.018703271
ENSMUSG00000023930,Crisp2,8.153300309,0.597093341,0.073233331,0.030291094
ENSMUSG00000086596,Susd5,99.26007919,7.300383042,0.073548028,2.54574E-16
ENSMUSG00000079465,Col4a3,123.3235467,9.072339788,0.073565349,1.70207E-19
ENSMUSG00000041669,Prima1,24.4814056,1.810603302,0.073958307,6.80549E-06
ENSMUSG00000031494,Cd209a,40.28942561,2.985466707,0.074100503,5.5847E-09
ENSMUSG00000041020,Mtap7d2,65.73035925,4.87336312,0.074141739,3.70989E-13
ENSMUSG00000055748,Gsdmc4,383.285757,28.46917588,0.074276634,4.76636E-23
ENSMUSG00000058935,1700018C11Rik,16.31197679,1.213509961,0.074393801,0.001254916
ENSMUSG00000040666,Sh3bgr,49.44526331,3.679176437,0.074409078,1.6717E-10
ENSMUSG00000017064,Prl5a1,24.02583434,1.791280024,0.074556413,0.01855959
ENSMUSG00000031323,Dmrtc1a,24.02045817,1.791280024,0.0745731,1.46838E-06
ENSMUSG00000011008,Mcoln2,72.85424132,5.451133184,0.074822455,1.02146E-13
ENSMUSG00000074766,Ism1,80.54121803,6.028903248,0.07485488,2.53585E-14
ENSMUSG00000071561,BC100530,48.00865932,3.601883326,0.075025701,6.75883E-08
ENSMUSG00000079481,Nhsl2,72.88649833,5.470456462,0.075054456,1.97073E-13
ENSMUSG00000024502,Jakmip2,96.36536654,7.242413208,0.075155769,4.46843E-16
ENSMUSG00000027931,Npr1,257.2234066,19.33886626,0.075183151,4.70595E-30
ENSMUSG00000038496,Slc19a3,104.1598666,7.83950655,0.075264176,1.16222E-16
ENSMUSG00000004540,Psg17,128.9893201,9.727402963,0.075412468,6.63396E-19
ENSMUSG00000025838,Pramel6,8.153300309,0.616416619,0.075603326,0.042035056
ENSMUSG00000041468,Gpr12,8.153300309,0.616416619,0.075603326,0.010668061
ENSMUSG00000044581,4932415D10Rik,8.153300309,0.616416619,0.075603326,0.043278977
ENSMUSG00000058470,Gm8369,8.153300309,0.616416619,0.075603326,0.018081384
ENSMUSG00000079259,Trim71,48.39971657,3.65985316,0.075617244,8.12137E-10
ENSMUSG00000021259,Cyp46a1,63.78442232,4.834716565,0.075797764,5.21406E-12
ENSMUSG00000025075,Habp2,72.5276981,5.509103017,0.075958608,1.02077E-08
ENSMUSG00000048764,Tmprss11f,23.5487584,1.791280024,0.076066856,7.63929E-06
ENSMUSG00000042448,Hoxd1,55.69025986,4.237623223,0.076092718,1.42189E-08
ENSMUSG00000019888,Mgat4c,159.8286218,12.17374616,0.076167498,1.22634E-22
ENSMUSG00000052229,Gpr17,47.4939502,3.621206604,0.076245639,1.59337E-09
ENSMUSG00000023210,Lcn9,40.33243495,3.082083096,0.076416985,7.16891E-08
ENSMUSG00000043969,Emx2,63.76291764,4.87336312,0.076429425,6.21409E-12
ENSMUSG00000028332,Hemgn,156.2955482,12.0578065,0.077147472,1.12671E-21
ENSMUSG00000057534,Gm15698,117.0247885,9.072339788,0.077524941,1.64136E-17
ENSMUSG00000066392,Nrxn3,289.8204793,22.47891919,0.077561528,1.10581E-31
ENSMUSG00000017002,Slpi,1305.935202,101.3570666,0.077612631,9.3193E-18
ENSMUSG00000026751,Nr5a1,123.8705128,9.630786574,0.077748823,1.71627E-10
ENSMUSG00000062074,Wisp3,23.51650139,1.82992658,0.077814576,4.30581E-06
ENSMUSG00000023047,Amhr2,116.5369602,9.072339788,0.077849463,7.33824E-15
ENSMUSG00000061356,Gm600,186.2559643,14.56211953,0.078183373,6.06361E-23
ENSMUSG00000058966,Fam57b,93.5728011,7.319706319,0.078224722,5.05262E-15
ENSMUSG00000074155,Klk5,689.5042318,54.03017816,0.078360909,2.8511E-28
ENSMUSG00000070298,Trcg1,61.9029994,4.854039843,0.078413645,1.78075E-11
ENSMUSG00000019429,Ffar3,53.69056124,4.218299945,0.078566881,2.7368E-10
ENSMUSG00000028825,Rhd,46.5451745,3.65985316,0.078630131,1.88759E-06
ENSMUSG00000052819,Best2,224.0686154,17.6635259,0.078830879,1.23689E-25
ENSMUSG00000060180,Myh13,913.3524243,72.11688791,0.078958446,1.92996E-59
ENSMUSG00000053228,Ceacam3,38.41875503,3.04343654,0.079217469,1.53572E-07
ENSMUSG00000044860,Gm1123,38.36499334,3.04343654,0.079328478,2.71571E-08
ENSMUSG00000028558,Calr4,137.6519534,10.92158965,0.079342061,1.26211E-19
ENSMUSG00000054417,Cyp3a44,46.0949794,3.65985316,0.079398086,1.20763E-09
ENSMUSG00000053519,Kcnip1,75.80271565,6.028903248,0.079534133,4.00557E-13
ENSMUSG00000036469,March1,75.77583481,6.028903248,0.079562347,1.02146E-13
ENSMUSG00000059108,Ifitm6,60.95959986,4.854039843,0.079627161,3.51413E-11
ENSMUSG00000024175,Tekt4,98.91740746,7.878153105,0.079643748,5.79117E-07
ENSMUSG00000057346,Apol9b,98.30592731,7.83950655,0.079746021,1.37594E-10
ENSMUSG00000073551,Spink13,37.42696997,2.985466707,0.079767791,0.000108743
ENSMUSG00000057000,Nxf3,175.2025752,14.00367274,0.079928464,7.12776E-22
ENSMUSG00000005800,Mmp8,68.60894339,5.48977974,0.080015512,1.32913E-12
ENSMUSG00000062818,Vmn1r51,7.697729044,0.616416619,0.080077724,0.033744027
ENSMUSG00000009580,Odam,105.0279998,8.417276613,0.080143168,2.15447E-16
ENSMUSG00000037625,Cldn11,45.14620369,3.621206604,0.080210656,1.25889E-07
ENSMUSG00000050089,Akap4,7.681600538,0.616416619,0.080245857,0.023505682
ENSMUSG00000072778,Vmn2r27,7.681600538,0.616416619,0.080245857,0.015140439
ENSMUSG00000051936,Prss58,7.67622437,0.616416619,0.080302059,0.015028507
ENSMUSG00000044988,Ucn3,60.44489074,4.854039843,0.080305213,8.07092E-12
ENSMUSG00000056293,Gsdmc2,558.7826185,44.88054527,0.080318435,8.08668E-45
ENSMUSG00000039508,Fam26d,113.7013854,9.149632899,0.080470725,2.14537E-18
ENSMUSG00000070644,Etnk2,75.24499719,6.067549803,0.080637252,6.39971E-12
ENSMUSG00000000731,Aire,41038.15925,3310.563359,0.080670367,2.67509E-26
ENSMUSG00000041293,Gpr110,89.74544125,7.261736486,0.080914823,5.25141E-11
ENSMUSG00000030483,Cyp2b10,68.08348194,5.509103017,0.080916881,5.66748E-10
ENSMUSG00000021423,Ly86,59.49073887,4.815393287,0.080943578,2.36015E-11
ENSMUSG00000031927,1700012B09Rik,30.19018836,2.446343199,0.081031068,1.34169E-06
ENSMUSG00000091175,9130204L05Rik,45.06018499,3.65985316,0.081221441,1.23401E-09
ENSMUSG00000040543,Pitpnm3,118.9976062,9.669433129,0.081257375,1.5618E-07
ENSMUSG00000079445,B3gnt7,119.0083586,9.688756407,0.081412403,2.50617E-17
ENSMUSG00000047641,Krt83,290.6939887,23.69242915,0.08150299,2.27099E-16
ENSMUSG00000030544,Mesp1,103.6451575,8.455923169,0.081585318,5.25065E-11
ENSMUSG00000041828,Abca8a,29.27366966,2.388373366,0.081587768,6.29704E-07
ENSMUSG00000031722,Hp,985.4729367,80.45687141,0.081642903,8.40603E-17
ENSMUSG00000030382,Slc27a5,14.8592443,1.213509961,0.081667004,0.000359329
ENSMUSG00000024672,Ms4a7,37.4215938,3.062759818,0.081844719,0.000228738
ENSMUSG00000028963,Uts2,43.65583802,3.582560048,0.08206371,4.33993E-09
ENSMUSG00000024837,Dmrt1,22.05839273,1.810603302,0.082082286,5.48756E-05
ENSMUSG00000004814,Ccl24,44.21355649,3.640529882,0.082339675,5.08237E-06
ENSMUSG00000028004,Npy2r,51.32668622,4.237623223,0.082561793,3.31597E-10
ENSMUSG00000021790,Dydc1,14.86999663,1.232833238,0.082907432,0.000361701
ENSMUSG00000047298,Kcnv2,14.40367303,1.194186683,0.082908483,0.000583975
ENSMUSG00000079584,Gm364,28.80734606,2.388373366,0.082908483,5.95864E-07
ENSMUSG00000020704,Accn1,44.13829013,3.65985316,0.082917874,1.48631E-08
ENSMUSG00000025905,Oprk1,14.86462046,1.232833238,0.082937418,0.00033904
ENSMUSG00000050424,Pnma5,50.86036262,4.218299945,0.082938849,1.54146E-09
ENSMUSG00000001155,Ftcd,43.19489059,3.582560048,0.08293944,1.33723E-08
ENSMUSG00000037529,Prss40,7.199148431,0.597093341,0.08293944,0.02042374
ENSMUSG00000056959,Olfr315,7.199148431,0.597093341,0.08293944,0.0212852
ENSMUSG00000063529,Gm1574,14.39292069,1.194186683,0.082970421,0.000495585
ENSMUSG00000030206,Gsg1,44.10603312,3.65985316,0.082978516,2.59971E-05
ENSMUSG00000066584,Abpb,21.57594062,1.791280024,0.083022106,0.000361118
ENSMUSG00000005474,Myl10,115.7279649,9.630786574,0.083219182,4.42103E-17
ENSMUSG00000032387,Rbpms2,117.5663784,9.804696074,0.083397109,1.1473E-13
ENSMUSG00000045777,6330512M04Rik,58.04338254,4.854039843,0.083627791,4.38724E-11
ENSMUSG00000005355,Casp14,288.9415938,24.21222938,0.083796275,2.64236E-19
ENSMUSG00000079263,Gm6614,79.24977059,6.645319867,0.083852859,9.51013E-10
ENSMUSG00000031471,Defb8,21.57594062,1.810603302,0.0839177,1.89047E-05
ENSMUSG00000049350,Zg16,381.9674288,32.12902904,0.084114578,1.1246E-11
ENSMUSG00000042554,Zp3r,14.4251777,1.213509961,0.084124438,0.000486571
ENSMUSG00000027800,Tm4sf1,151.594679,12.7708395,0.084243323,2.45292E-16
ENSMUSG00000031688,Pou4f2,28.78584139,2.427019921,0.084312975,1.1778E-06
ENSMUSG00000059003,Grin2a,28.77508905,2.427019921,0.08434448,7.09128E-07
ENSMUSG00000078706,Gm53,151.1122269,12.75151623,0.084384411,1.15216E-11
ENSMUSG00000010796,Asz1,71.88933711,6.067549803,0.084401248,9.20829E-13
ENSMUSG00000024663,Rab3il1,135.7060164,11.48003643,0.084594897,4.4112E-19
ENSMUSG00000070704,Ugt2b36,79.15299956,6.7032897,0.084687753,3.54703E-08
ENSMUSG00000060332,Tmc2,21.08811234,1.791280024,0.084942644,3.35407E-05
ENSMUSG00000021207,Akr1c21,172.5698918,14.67805919,0.085055736,6.42812E-23
ENSMUSG00000044457,Gm4776,92.58101604,7.897476383,0.08530341,3.05074E-12
ENSMUSG00000067276,Capn6,99.82317382,8.53321628,0.08548332,1.04628E-18
ENSMUSG00000064293,Cntn4,142.9481742,12.231716,0.085567487,1.36033E-13
ENSMUSG00000031163,Glod5,35.50791388,3.04343654,0.085711499,7.2813E-08
ENSMUSG00000048500,Defb15,13.93197326,1.194186683,0.085715545,0.000916834
ENSMUSG00000028314,4930547C10Rik,7.188396094,0.616416619,0.085751621,0.020643849
ENSMUSG00000069258,Prl2b1,14.37679219,1.232833238,0.085751621,0.002357191
ENSMUSG00000043760,Pkhd1,351.6858455,30.20248607,0.085879163,3.15211E-21
ENSMUSG00000056162,Cndp1,13.90509242,1.194186683,0.085881247,0.0007409
ENSMUSG00000013584,Aldh1a2,485.9713865,41.77913889,0.085970368,3.31694E-39
ENSMUSG00000091311,Gm4934,55.64725051,4.834716565,0.086881499,6.33711E-10
ENSMUSG00000030219,Erp27,69.58997611,6.048226525,0.086912324,3.60544E-12
ENSMUSG00000010044,Zmynd10,202.0639843,17.58623279,0.08703299,4.43266E-05
ENSMUSG00000036110,Slc17a2,161.2490973,14.0423193,0.087084638,3.74644E-18
ENSMUSG00000062168,Ppef1,110.8389298,9.688756407,0.087412937,1.63724E-16
ENSMUSG00000030249,Abcc9,324.4710123,28.41120605,0.087561616,1.57883E-31
ENSMUSG00000078627,March10,27.82093717,2.446343199,0.087931732,2.08E-06
ENSMUSG00000081044,AU015836,20.57340323,1.810603302,0.08800699,0.000239459
ENSMUSG00000063605,Ccdc102a,41.27045833,3.640529882,0.088211521,2.48245E-10
ENSMUSG00000078721,Gm12429,48.45885442,4.276269779,0.088245375,2.66755E-09
ENSMUSG00000059406,Tmprss9,266.2663447,23.49919637,0.088254475,2.62174E-20
ENSMUSG00000027004,Frzb,96.01194248,8.475246447,0.088272836,5.66E-13
ENSMUSG00000039215,Svs1,54.73073182,4.834716565,0.088336414,1.54634E-05
ENSMUSG00000030223,Ptpro,144.9908822,12.80948606,0.088346839,9.98113E-17
ENSMUSG00000028978,Nos3,191.7873335,16.95049289,0.088381712,2.87334E-22
ENSMUSG00000042671,Rgs8,309.9813206,27.42957542,0.088487833,3.82869E-30
ENSMUSG00000079440,Alpi,540.2680517,47.82736542,0.088525252,1.96312E-23
ENSMUSG00000046223,Plaur,102.2139297,9.05301651,0.088569303,8.01755E-16
ENSMUSG00000070577,Gm572,55.15404607,4.892686398,0.088709474,4.40345E-08
ENSMUSG00000033998,Kcnk1,74.90232546,6.645319867,0.088719807,1.14578E-11
ENSMUSG00000021148,Gm9745,60.94347136,5.412486628,0.088811591,2.62064E-08
ENSMUSG00000053909,Rhox10,20.16084131,1.791280024,0.088849468,5.37679E-05
ENSMUSG00000060673,4930595M18Rik,13.43339265,1.194186683,0.088896879,0.000904989
ENSMUSG00000016942,Tmprss6,476.4782532,42.37623223,0.088936341,1.97269E-15
ENSMUSG00000027482,Bpifa3,20.13933663,1.791280024,0.088944341,7.97881E-05
ENSMUSG00000050578,Mmp13,461.6190089,41.14339899,0.089128477,1.28896E-39
ENSMUSG00000009185,Ccl8,517.411416,46.15202506,0.089197926,1.88205E-13
ENSMUSG00000041378,Cldn5,34.0874384,3.04343654,0.089283228,5.09485E-05
ENSMUSG00000045404,Kcnk13,34.03905288,3.04343654,0.089410142,2.24181E-07
ENSMUSG00000023964,Calcr,623.501091,55.78281163,0.089467063,9.99318E-38
ENSMUSG00000090223,Pcp4,473.9047076,42.47284862,0.089623184,1.20648E-36
ENSMUSG00000011263,Exoc3l2,68.13724362,6.125519637,0.089899728,1.34376E-11
ENSMUSG00000040694,Apobec2,128.0781776,11.51868299,0.089934782,7.435E-18
