,Smgc+_salivary_gland,Intercalated.duct_salivary_gland,Acinar_salivary_gland,Bpifa2+_salivary_gland,Basal.duct_salivary_gland,Striated.duct_salivary_gland,Myoepithelial_salivary_gland,GCT_salivary_gland,Ascl3+.duct_salivary_gland
Slc38a10,0.07381053268909454,0.14310163259506226,0.06146292760968208,0.11183608323335648,0.09290116280317307,0.12631823122501373,0.1273176223039627,0.24222977459430695,0.09531117230653763
Gm11769,0.0,0.0,0.0014969195472076535,0.0,0.0,0.0,0.018509702757000923,0.0,0.0
2810410L24Rik,0.007708269637078047,0.012637169100344181,0.00037727318704128265,0.0021202932111918926,0.0,0.004748487379401922,0.0,0.0,0.0
Gm11770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900052L18Rik,0.0,0.007504437584429979,0.001354705193080008,0.003868421074002981,0.022537805140018463,0.003657385241240263,0.0,0.0,0.0
Bahcc1,0.010315115563571453,0.009865827858448029,0.001763432053849101,0.001482051913626492,0.012260319665074348,0.0,0.0,0.0,0.0
Gm11772,0.005260176490992308,0.0,0.0,0.0,0.01869002729654312,0.0,0.0,0.0,0.0
AL928567.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actg1,3.5550198554992676,3.525393009185791,0.6718544363975525,1.3276317119598389,3.5090928077697754,2.4308383464813232,3.0688893795013428,1.8809131383895874,3.113323926925659
Gm23419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610009L18Rik,0.031494904309511185,0.04703548923134804,0.004282882437109947,0.013845784589648247,0.030929677188396454,0.0,0.13509595394134521,0.0,0.08073531836271286
Fscn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faap100,0.02939617447555065,0.041773755103349686,0.0036244175862520933,0.010747048072516918,0.04283543676137924,0.044539134949445724,0.024094143882393837,0.0,0.0
Nploc4,0.04181814566254616,0.08603926002979279,0.015297427773475647,0.014394734054803848,0.016542119905352592,0.05972247198224068,0.049085892736911774,0.0,0.05729319155216217
Tspan10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pde6g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxld1,0.03941012918949127,0.0705801397562027,0.004105567466467619,0.006961326580494642,0.06240743771195412,0.03953065723180771,0.059197086840867996,0.0,0.0
Ccdc137,0.03474084660410881,0.09208682924509048,0.005403492134064436,0.005858365911990404,0.058530762791633606,0.025750620290637016,0.024660760536789894,0.06238637492060661,0.075567826628685
Arl16,0.015291786752641201,0.02786443568766117,0.006232527084648609,0.01360061764717102,0.07845710217952728,0.04515362158417702,0.027561036869883537,0.0,0.0534517876803875
Hgs,0.10180889070034027,0.12053853273391724,0.011617107316851616,0.02031411975622177,0.05370292812585831,0.028416650369763374,0.052440349012613297,0.0,0.0
Mrpl12,0.33995094895362854,0.4602922201156616,0.1331259310245514,0.1231265440583229,0.44178035855293274,0.7466284036636353,0.3404645323753357,0.32775235176086426,0.30160802602767944
Gm16755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc25a10,0.02748900093138218,0.10028199851512909,0.007215578109025955,0.013277102261781693,0.037989068776369095,0.023844199255108833,0.02263776957988739,0.06803904473781586,0.10942935198545456
Gm11789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gcgr,0.0,0.0,0.0,0.0,0.0,0.006834801286458969,0.0,0.0,0.0
Fam195b,0.2709817588329315,0.21845169365406036,0.03406248986721039,0.07427272200584412,0.27841711044311523,0.16835877299308777,0.3284829556941986,0.11366958916187286,0.1369691640138626
Ppp1r27,0.0,0.012065534479916096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4hb,0.5764923095703125,0.9205470681190491,0.8311459422111511,0.6347219944000244,0.46269726753234863,0.32307350635528564,0.31153178215026855,0.24629506468772888,0.23029039800167084
Arhgdia,0.22092488408088684,0.32825967669487,0.0420244075357914,0.13671109080314636,0.3369216322898865,0.22551237046718597,0.4233587086200714,0.06414669752120972,0.39793363213539124
Gm3807,0.0,0.0,0.0009828341426327825,0.0,0.0,0.0,0.0,0.0,0.0
Alyref,0.13646923005580902,0.22848694026470184,0.028822554275393486,0.05943140760064125,0.26825958490371704,0.15078262984752655,0.1907162219285965,0.0,0.12114936858415604
Anapc11,0.284036248922348,0.4497859477996826,0.023343706503510475,0.0954817607998848,0.33835384249687195,0.25229260325431824,0.6412034034729004,0.23415181040763855,0.19488602876663208
Npb,0.0,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pcyt2,0.05230254679918289,0.11230140924453735,0.017265819013118744,0.008443166501820087,0.07222133129835129,0.1253885179758072,0.04834843799471855,0.06476829200983047,0.10154721140861511
Sirt7,0.08744890987873077,0.06943225860595703,0.015585899353027344,0.0259497482329607,0.0762118399143219,0.07903861254453659,0.03286740183830261,0.0,0.16665850579738617
Mir6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mafg,0.11005894839763641,0.18665385246276855,0.019304148852825165,0.031127266585826874,0.30661913752555847,0.08079628646373749,0.07391955703496933,0.06433123350143433,0.05742355436086655
Gm17586,0.004476959817111492,0.0,0.0006807242752984166,0.0,0.0051664067432284355,0.006006953772157431,0.024871932342648506,0.0,0.0
Pycr1,0.07344638556241989,0.007963377051055431,0.11069247871637344,0.10053528100252151,0.0,0.0,0.025946013629436493,0.0,0.0
Myadml2,0.0,0.0,0.0,0.0014201246667653322,0.0,0.0,0.022777581587433815,0.0,0.0
Myadml2os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notum,0.0,0.010331450030207634,0.0005738775944337249,0.0,0.23670047521591187,0.0046331132762134075,0.0,0.05923878401517868,0.06962241977453232
Notumos,0.0,0.01741378754377365,0.0,0.0,0.007625477388501167,0.0,0.0,0.0,0.0
Aspscr1,0.07053573429584503,0.15476517379283905,0.013724954798817635,0.00827738642692566,0.24000705778598785,0.07737582176923752,0.16836798191070557,0.11613767594099045,0.15651661157608032
Gm17178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stra13,0.6009415984153748,0.4496096074581146,0.14160941541194916,0.11195948719978333,0.42345383763313293,0.2953214943408966,0.3490866720676422,0.2496926486492157,0.6904415488243103
Lrrc45,0.04007421433925629,0.07593099772930145,0.008852015249431133,0.00938364490866661,0.12827196717262268,0.009961151517927647,0.054491329938173294,0.0,0.06230493262410164
Rac3,0.0,0.17970779538154602,0.0020475415512919426,0.003522289451211691,0.13752202689647675,0.03078640252351761,0.11140885949134827,0.0,0.14975771307945251
Dcxr,0.13794349133968353,0.36418718099594116,0.05087465047836304,0.11991553008556366,0.1998053938150406,0.31555449962615967,0.04093893989920616,0.3623307943344116,0.32156404852867126
Cbr2,0.0,0.3667082190513611,0.0031242023687809706,0.006858237087726593,0.7653738260269165,0.282808780670166,0.18080739676952362,0.18996450304985046,0.10644721239805222
Hmga1-rs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rfng,0.028856186196208,0.07457161694765091,0.02330934815108776,0.004699792247265577,0.05383172631263733,0.04899727180600166,0.0,0.0,0.05721481144428253
Gps1,0.2580282986164093,0.23558735847473145,0.08362586796283722,0.07363377511501312,0.21755780279636383,0.1140420213341713,0.22462980449199677,0.1267157942056656,0.18062271177768707
Dus1l,0.05976950749754906,0.08619929850101471,0.019530314952135086,0.05392618477344513,0.06618641316890717,0.048449575901031494,0.10502122342586517,0.0,0.03666304424405098
Fasn,0.07487034797668457,0.06845765560865402,0.014579111710190773,0.059103552252054214,0.05474409461021423,0.032635290175676346,0.13908949494361877,0.0,0.027010632678866386
Ccdc57,0.0,0.0,0.0,0.0009563186322338879,0.0,0.0,0.0,0.0,0.0
Gm11773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc16a3,0.0,0.0,0.0,0.0,0.009516221471130848,0.0,0.03988534212112427,0.0,0.0
Csnk1d,0.10451529175043106,0.11539588868618011,0.022706126794219017,0.03532886505126953,0.14821015298366547,0.05635784938931465,0.13837264478206635,0.0,0.28537309169769287
Gm28192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sectm1b,0.0,0.04724976047873497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sectm1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tex19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tex19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uts2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogfod3,0.06456492096185684,0.11898991465568542,0.018882624804973602,0.04794646054506302,0.039360228925943375,0.05205972120165825,0.04379858449101448,0.12936140596866608,0.1720237135887146
Hexdc,0.010159238241612911,0.0705687627196312,0.0035491574089974165,0.0010120630031451583,0.021750433370471,0.011239618062973022,0.04894522577524185,0.06600286066532135,0.07081375271081924
BC017643,0.05046745017170906,0.13983368873596191,0.0035620478447526693,0.020740289241075516,0.03651689365506172,0.03145348280668259,0.04121021553874016,0.0,0.05820223316550255
Narf,0.05193747580051422,0.12039948999881744,0.01705792173743248,0.005833305884152651,0.06738477200269699,0.024610450491309166,0.015191036276519299,0.16410939395427704,0.0
Foxk2,0.004829065874218941,0.10037066042423248,0.009118274785578251,0.019649643450975418,0.04487696290016174,0.0506526343524456,0.0,0.0,0.06087413802742958
Wdr45b,0.09517649561166763,0.11303910613059998,0.017484186217188835,0.037278465926647186,0.1505238115787506,0.05803167074918747,0.10372210294008255,0.0,0.19196651875972748
Rab40b,0.014392128214240074,0.02087162807583809,0.004876565653830767,0.0020662001334130764,0.032204583287239075,0.0,0.04732830822467804,0.0,0.0
Mir7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fn3krp,0.006365159526467323,0.021999787539243698,0.0027689833659678698,0.016972295939922333,0.0,0.003959394060075283,0.034696370363235474,0.0,0.05597248300909996
Fn3k,0.023589281365275383,0.0364515520632267,0.012888425961136818,0.001884340075775981,0.0,0.024707257747650146,0.0,0.06521470844745636,0.03063295967876911
Tbcd,0.03416898846626282,0.07827716320753098,0.012334795668721199,0.01825256459414959,0.04527360945940018,0.019262170419096947,0.043455738574266434,0.0,0.0
Zfp750,0.05291491374373436,0.08908442407846451,0.01501506008207798,0.019704343751072884,0.01277910079807043,0.07049091160297394,0.015191036276519299,0.0,0.1607694774866104
B3gntl1,0.005506605841219425,0.0,0.00025557263870723546,0.0,0.009295775555074215,0.0,0.0,0.0,0.0
Metrnl,0.061761822551488876,0.1933303326368332,0.02402493730187416,0.012642092071473598,0.14176060259342194,0.06238216906785965,0.04093893989920616,0.0,0.10215835273265839
Gm12589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptchd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP23-317B21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab10os,0.07193746417760849,0.07896196097135544,0.008926578797399998,0.03464217483997345,0.12973956763744354,0.010424730367958546,0.07887576520442963,0.0,0.09516576677560806
Rab10,0.3803689181804657,0.3543126583099365,0.09202263504266739,0.12095866352319717,0.46787914633750916,0.2643486559391022,0.40811195969581604,0.06414669752120972,0.29414740204811096
Gm26520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kif3c,0.0,0.0,0.0,0.0,0.01648843288421631,0.0,0.013239569030702114,0.0,0.04194870591163635
1110002L01Rik,0.0,0.007504437584429979,0.001856351038441062,0.0,0.05691980570554733,0.020209772512316704,0.0,0.0,0.0
Asxl2,0.07730547338724136,0.1396370679140091,0.013086928986012936,0.016306374222040176,0.12726198136806488,0.052678320556879044,0.06267235428094864,0.0,0.060822587460279465
Dtnb,0.0992678627371788,0.15435723960399628,0.06487133353948593,0.050267789512872696,0.153978168964386,0.08281581848859787,0.09557291120290756,0.12338469922542572,0.07058260589838028
Gm26050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dtnbos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnmt3a,0.10255575180053711,0.19225040078163147,0.01797747053205967,0.005287280771881342,0.14602160453796387,0.15037013590335846,0.13817577064037323,0.0,0.16050581634044647
Dnmt3aos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomc,0.0,0.0,0.0009615214075893164,0.0,0.0,0.0,0.020915493369102478,0.0,0.0
Efr3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc27,0.0,0.019937481731176376,0.0,0.0,0.04885661229491234,0.01362566463649273,0.024094143882393837,0.0,0.038124922662973404
Adcy3,0.0,0.0,0.0,0.0,0.016528237611055374,0.0,0.013239569030702114,0.0,0.0
Cenpo,0.005218359176069498,0.0,0.0021903112065047026,0.010143273510038853,0.0,0.005657153204083443,0.020817968994379044,0.0,0.029490627348423004
Ptrhd1,0.06928820163011551,0.13032472133636475,0.027001049369573593,0.07372897863388062,0.06834951788187027,0.0871739536523819,0.14046628773212433,0.05755256861448288,0.0
Ncoa1,0.06532850116491318,0.12197332084178925,0.019948463886976242,0.015461282804608345,0.06009002774953842,0.04118141159415245,0.09905940294265747,0.0,0.07799085229635239
Gm23756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itsn2,0.017285741865634918,0.01546842698007822,0.0070421574637293816,0.012889023870229721,0.07501611858606339,0.03610425814986229,0.051123782992362976,0.0,0.08647996187210083
Gm17541,0.004328262060880661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam228a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam228b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pfn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sf3b6,0.2082422822713852,0.4647331237792969,0.05995480716228485,0.14292630553245544,0.6548227071762085,0.263349324464798,0.4920668303966522,0.18258453905582428,0.3684062063694
Fkbp1b,0.0,0.012483821250498295,0.0,0.0,0.008137821219861507,0.0,0.0,0.0,0.0406268909573555
BC068281,0.005400836002081633,0.0072756377048790455,0.00024650286650285125,0.0020089279860258102,0.0,0.0069099306128919125,0.0,0.0,0.0
Mfsd2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ubxn2a,0.1289752870798111,0.12906232476234436,0.012426485307514668,0.023682191967964172,0.10550546646118164,0.05994226410984993,0.12944166362285614,0.05755256861448288,0.18618682026863098
Atad2b,0.0,0.06735710054636002,0.0003750978212337941,0.0059925587847828865,0.08428255468606949,0.005210172384977341,0.0,0.0,0.0
Gm23167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhl29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810032G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ldah,0.03691365197300911,0.017816441133618355,0.004529878962785006,0.01886075548827648,0.05742132291197777,0.013529421761631966,0.06325847655534744,0.0,0.0
Gdf7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1bp3,0.004842955153435469,0.005136976484209299,0.0002967159089166671,0.012658517807722092,0.01899920031428337,0.005823870189487934,0.0,0.0,0.0
Rhob,0.8678227663040161,0.320843368768692,0.025285720825195312,0.03985154256224632,0.3333405554294586,0.25853461027145386,0.27162808179855347,0.10406312346458435,0.3126324713230133
Slc7a15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pum2,0.3024425804615021,0.2949208617210388,0.047465305775403976,0.06871148943901062,0.2586771249771118,0.1820373386144638,0.12997949123382568,0.0,0.21339678764343262
Gm4755,0.0,0.0,0.0,0.0,0.0,0.006457236595451832,0.0,0.0,0.0
Sdc1,0.11178342998027802,0.10746686160564423,0.008608276955783367,0.025232257321476936,0.3390786349773407,0.05175650119781494,0.17352530360221863,0.0,0.0555700957775116
9930038B18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laptm4a,1.3041952848434448,1.380099892616272,0.3263774514198303,0.5846084356307983,1.2460600137710571,0.725203812122345,2.008107900619507,1.433454990386963,1.707362174987793
Matn3,0.0,0.0,0.0,0.0,0.0,0.0,0.025288879871368408,0.0,0.0
Wdr35,0.00927789881825447,0.0059521375223994255,0.0,0.004188267979770899,0.05180283635854721,0.0,0.050160814076662064,0.0,0.0
Ttc32,0.1025162935256958,0.04760567098855972,0.04529557749629021,0.061744943261146545,0.07553719729185104,0.15105971693992615,0.022833094000816345,0.0,0.15330490469932556
Gm7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osr1,0.0,0.0,0.0,0.0,0.0,0.0,0.8753857612609863,0.0,0.0
Gm23979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nt5c1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rdh14,0.03961027413606644,0.09075000137090683,0.02360301837325096,0.07045643031597137,0.09282334893941879,0.0882173553109169,0.24005162715911865,0.13510073721408844,0.11923112720251083
Pgk1-rs7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcns3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msgn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034J04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gen1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smc6,0.10770565271377563,0.28017154335975647,0.03075895830988884,0.046037543565034866,0.24147501587867737,0.101262666285038,0.24135872721672058,0.0,0.4616784155368805
Mir7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vsnl1,0.0,0.006117354147136211,0.0,0.0,0.11215416342020035,0.0,0.07453116029500961,0.0,0.0
4930511A02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rad51ap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4294,0.0,0.0,0.00039424459100700915,0.0,0.0,0.0,0.0,0.0,0.0
Gm26171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam49a,0.005286750849336386,0.0,0.0,0.0,0.011161562986671925,0.005304289981722832,0.187104269862175,0.0,0.0
Gm37414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platr19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930519A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl36-ps3,0.1321149468421936,0.12701351940631866,0.024123331531882286,0.06196317449212074,0.26246851682662964,0.08812873065471649,0.11141182482242584,0.061613649129867554,0.02465512417256832
Mycn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ddx1,0.1346365362405777,0.09634960442781448,0.03888928145170212,0.09910178184509277,0.1846354901790619,0.10408753156661987,0.12052653729915619,0.12276456505060196,0.020607035607099533
Nbas,0.025629494339227676,0.020822685211896896,0.022298544645309448,0.05303572490811348,0.02657625451683998,0.010476944968104362,0.027561036869883537,0.0,0.0
Gm6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam84a,0.06015433371067047,0.053447067737579346,0.0,0.031748268753290176,0.07789355516433716,0.07261165231466293,0.0,0.0,0.16301219165325165
Gm9847,0.006946976762264967,0.014361914247274399,0.0003284771228209138,0.0,0.010960337705910206,0.0,0.0,0.0,0.0
Gm25414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trib2,0.010755741968750954,0.1240350753068924,0.0009602876962162554,0.0012059115106239915,0.0946032851934433,0.10652635991573334,0.0,0.07033244520425797,0.0
Mir6387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lpin1,0.06979850679636002,0.07938128709793091,0.01733156107366085,0.0568528026342392,0.04951121658086777,0.06789029389619827,0.049116943031549454,0.05923878401517868,0.11918169260025024
Ntsr2,0.0,0.0,0.00030730964499525726,0.0,0.0,0.0,0.0,0.0,0.0
Greb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2f6,0.03292132169008255,0.039812009781599045,0.009439663030207157,0.0022680750116705894,0.03724728897213936,0.011107323691248894,0.03284427151083946,0.0,0.028721962124109268
Rock2,0.10736139118671417,0.18081283569335938,0.02315603569149971,0.013507298193871975,0.1741105020046234,0.06817839294672012,0.24028928577899933,0.0,0.06954556703567505
Gm22303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pqlc3,0.013104702346026897,0.0,0.0,0.0,0.032685671001672745,0.011593488976359367,0.024660760536789894,0.06194125860929489,0.06860806047916412
2410004P03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pdia6,0.11157888174057007,0.20140191912651062,0.10950489342212677,0.3182377219200134,0.5009769201278687,0.12234121561050415,0.5476827621459961,0.3861546814441681,0.20922373235225677
Atp6v1c2,0.0,0.0,0.0,0.0,0.0,0.0,0.04992734268307686,0.04130787029862404,0.06610844284296036
Nol10,0.019561756402254105,0.025046680122613907,0.0030609378591179848,0.005616822279989719,0.02325424551963806,0.020484983921051025,0.051087744534015656,0.0,0.0
Mir3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odc1,0.03132711350917816,0.1277221441268921,0.05597766116261482,0.13979420065879822,0.3896113634109497,0.12982136011123657,0.21315765380859375,0.0,0.14937198162078857
Gm22748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hpcal1,0.024774571880698204,0.17808397114276886,0.01042388379573822,0.05192279443144798,0.23137535154819489,0.3778301775455475,0.05154795944690704,0.3351268470287323,0.4689541459083557
B430203G13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bnip3l-ps,0.0,0.0,0.00042515696259215474,0.0,0.019664060324430466,0.0,0.0,0.0,0.0
5730507C01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030C10Rik,0.0,0.016061514616012573,0.0,0.0,0.0,0.006457236595451832,0.0,0.0,0.0
Gm28503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030C10Rik-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110053B16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp125,0.0,0.0,0.0,0.0,0.011613252572715282,0.0,0.0,0.0,0.0
Gm10478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21989,0.0,0.0,0.0,0.0,0.0,0.004748487379401922,0.0,0.0,0.0
Gm5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asap2,0.0,0.014424572698771954,0.0009117525769397616,0.0013807418290525675,0.009123516269028187,0.004722067154943943,0.05426008999347687,0.0,0.0720067173242569
